tweet,label
whoop! i'm djing on the same stage as snoop dogg - just not at the same time lol http,2
"""on this date,12 august 1989,ace super eagles midfielder,samuel okwaraji collapsed and died on the pitch of the national stadium,lagos.""",1
"""paul dunne: """"the ball does what you tell it to do."""" we all know he's one to watch now! brilliant #theopen http",2
'david wright' appeared on monday 24 at the 17th place in the top20 of las vegas's trends: http #trndnl,2
ã all write or wat..,1
i want to watch naruto the movie so bad please anyone treat me first i'll pay you back this coming monday i swear,2
"""tomorrow is the day, see you all soon!  event: fh club x mymilan milan luxury clearance sales date: 10th-12th... http",2
i have loads to tell you guys that will make yall super proud but i'm using my ipod now and it's super laggy so i'll tell later or tomorrow,2
lowkey scared that calibraska wont be released in australia bc it was meant to be released 3 hours ago when it turned friday but it didnt..,1
exploring milan under the blazing sun. i already have the feeling i won't be able to see much. so busy! tomorrow expo http,1
"so , um , thank you for pointing it out .",2
"jon huntsman, jr. is speaking tomorrow at the university of akron.   will be there!!!",2
@user @user if the comment was in reference to the 'charlie hebdo' violent attack in january: it is no less repugnant. in my opinion,0
@user the soldiers on duty on bloody sunday did not get a letter from tony blair then,0
november 21 in the lonely hour tour.. okay sam smith okay!!!! :-(((( tapos sold out pa okay!!!!! okay lang talaga,0
1st time in my life i agree with brock lesnar about his rousey comment. #ufc #wwe,2
"you can tell that saving the 'ice princess' was one of those mundane, monday jobs for batman. #batmanreturns",2
has federer shocked murray and djokovic with his turbo-charged aggression? will they respond? new podcast tomorrow http,1
"""the new way to take a dive in cfb....on 90% of the 2nd &amp; 3rd down plays, let's run our routes short of the line to gain!""",1
"""4 tests tomorrow #excited",2
all i can think about is getting dunkin doughnuts tomorrow morning before leaving for western #fatlife,1
"""lady gaga is clearly delighted at the gift of a grey horse, delivered on monday to her ... http http",2
"""i want a 6-0 stomping at rfk on saturday, boys. make it happen. #dcu""",2
call you in 10 min,1
very proud of katy perry in the breeders crown today ... 4th from an awkward draw .. great drive amanda .. first aussie past the post ..,2
"""morning,its all systems go for the week!!paytime and deus ex out later in the week this is truly #biwinning""",2
i'm so pumped for jersey shore 4 tonight! i want @user and vinny to hook up xd,2
spoke to a sheikh from dubai at goodison on sunday with his full costume on i gave him our details he said hell be in touch for lfc glasses,1
#map: somalia: somali refugees in the region - as of 31 october 2012 http #un,1
"perceptive piece by the perceptive @user on hope that obama's clean power plan is a 1st step, not a last one http",1
@user @user more good news may o and carter can have a beer summit in the gaza strip,2
@user dude - u are killing me with the big brother spoilers.  i may have to unfollow u until the season is over lol,0
"james murphy may b right-if pretentiousness leads to reading great books/listening to great music, even just to impress-you pry win in end",2
excited for halloween tomorrow i am going to be jake from state farm,2
"the ""edge of tomorrow"" ad campaign really should've been more focused on the promise of getting to watch tom cruise die over and over again.",1
"""eldora speedway - new weston, oh - saturday, june 30th - who is coming to get the $5000? lee cooper, max blair,... http",2
wat are u going to buy for her present??,1
"fuuuuuuck deadpool looks so fuckin cool!!!!!!! i'm excited as fuck!! i'm watching that friday, saturday, and valentine's day, promise you.",2
"@user they launched the day of the carling cup final, did you not see the dont buy the sun posters? #dontbuythesunanyday #jft96",1
@user we usually get president's day in february before 2 wks for spring break in march. that'll be it til may 31 for summer break.,1
i'm on netflix tonight while eating cheesecake. tuesday night for the win,2
it still hasn't hit me yet that tomorrow is steelers & ravens day.,2
if the cowboys had trouble bottling up arian foster....i gotta believe marshawn has a really good shot at 150 yards sunday.,2
finish watching ghost rider: spirit of vengeance.  movie was alright.  i still prefer the 1st one better.,1
"if bernie sanders gets elected he'll create 2nd depression by high taxes, outsource jobs,small businesses collapsing http",0
"""it's #digitalwednesday! if you want an mp3 of \""""keep your foot on the devil's neck,\"""" be one of the 1st 10 people to respond \""""i do!\""""""",2
grammys concert pays moving tribute to whitney houston: whitney houston was given a final sendoff by the grammys on thursday as halle...,2
meet any nice hardbodies lately ?,2
rumours have it that fleetwood mac may be playing at @user #inabudhabi,2
everyone go to volleyball game monday at 7 in the ac @user @user @user @user @user,1
"""@user kane and bentaleb were always gonna breakthrough, too talented not to, bentaleb should be 4th choice with class in front of him""",1
"""@user yeah, keeps my mind off of not having any hedley dates to look forward to. although my last day is december 11th at work.""",1
watching napoleon dynamite and doing homework. i'm having the best saturday ever.,2
did @user ever meet @user ? was so proud to be a nirvana fan when they did the benefit gig in april 93 @user,2
"""the opening ceremony for the next summer olympics will be held on august 5th, #rio2016 see you then :)""",1
paul dunne 1 up going down the 18th in his match with robbie ziegler at the us amateur championship,1
michelle obama: us 1st lady teams up with wale to promote higher education http,2
"just met with cj, banjo player in @user come out to neighborhood theatre on june 23rd for the concert! you won't want to miss it!!",2
@user since before pmr :d hehehe. ooh mitchie asked me to tell you you're invited to her sweet 16th! hehehehe,2
if i score this saturday i'm gunna celebrate by dancing the same dance james rodriguez danced in the world cup. ayeeee haha,2
"""carly fiorina: 'game on': carly fiorina explained on fox news sunday this morning that the presidential """"race ... http",1
"""fec approves $1.1bn for locomotives: the federal executive council (fec) thursday approved a n1.1 billion for the design, manufacture...""",2
use code pumped on nike's clearance to get an extra 25% off. ends on the 7th.,2
i hope nicki attends the givenchy show friday.,2
#yakubhanged congi liberals who are whining kalam would have pardoned yakub should have supported kalam's 2nd term. why all the drama now?,0
"@user sharon, hi, you may be interested in this ----> jeff timmons on paul and matty show http",2
bernie sanders is about to torpedo any chance hillary might have of winning the white house going 3rd party. lmao http,0
"""i once turned down a performance (david ruffin style) due to the venue serving \""""""""pork sliders\""""""""....like c'mon bro""",0
will john cena tie ric flair tonight by winning his 16th world title? #summerslam,1
"""scott walker to the poor: you may die or go bankrupt, but you'll always have george michael! http http",1
if you take me to ihop tomorrow morning i'll give you my soul,2
here we have niall representing half the population every monday morning http,1
watney fires 61 to win cimb classic: nick watney fired a 10-under 61 on sunday to rally and win the cimb classic... http,2
[working on tinder profile in case husband ever leaves me]  strengths: 1st on the dance floor efficient typist 90's mariah carey lyrics,2
although it may not be minecraft related i am doing some stuff over at http i even put some old videos back up l...cringey,1
"including his tna title wins, sting is a 14-time world champion. beating seth would tie him with cena for 2nd of all time. @user #raw",2
"""yes, neutron star collision may be crap but it was written for twilight so what would you expect?""",0
dallas stars forward jamie benn has signed with the hamburg freezers in germany. he could make his debut against mannheim on friday.,1
"lol i have addictive personality but if i am trying to quit a couple of bad habits , new ones formmmm .",0
don't yall see what they doin they distracting us with today's kids will ever know because on july 14 barack and michelle obama got together,0
u free tomorrow ? wanna go movies ?,1
chelsea need to beat ajax to keep up there battle with ajax for 2nd place #nextgenseries,1
trying to decide what to take to the fashion star auditons tomorrow.,1
"""if nothing else, straight outta compton was worth it just for ice cube laughing at his own script for friday. seriously, tho. amazing film.""",2
hillary urges help for syrian refugees: &lt;p&gt;hillary clinton called on the united nations wednesday to press cou... http,1
"@user @user please stop walking and work !! you have more than one month of late --"" the update was annonced the 29 of july, ios wait!",0
@user what are the rules regarding cameras & bags @ jets stadium? i'll be @ the cincy game on the 21st.,1
"in my emotions today ab the boys break, turn on my 1d ipod folder and the 1st song was ""back for you"". is that a sign??",1
3rd question: (time 3 minutes)  what is the state flower of haryana? a.    lotus b.    rhododendron c.    golden shower d.    not declared,1
going to buffalo wild wings tomorrow with my life long friend israel and my brother.. that's what i call a good night. #knicksnation,2
#indians just never got chance for a #rays style rebuild where they could take a longria 3rd or a david price 1st overall.,1
"""@user @user we adore kane for being 2nd top scorer ,  he was 2nd top assister""",2
"sat in the hard rock cafe, with my new star wars t-shirt on, and apparently, i just missed george lucas by a minute... no words",2
"""zayn is back in la - he was seen leaving the warwick in hollywood last night, august 26 http",1
"@user time for the 2nd roman catholic president since jfk, jeb bush http",1
@user @user is throwing a free show on sunday labor day weekend featuring some of the top locals at nirvana in san antonio!,2
who would make a better 1st lady of the us? retweet for melania trump ignore for michelle obama @user http,1
intended to finish my windows 10 slides for the aug @user event.  couldn't connect sp3 to internet; gave up.  must complete tomorrow.,0
still bitter that they didn't tweet about metlife&amp;now augustana is opening the show tomorrow night. just keep giving me reasons to be bitter,0
thank you ! wish u all the best in ur exams !,2
u horrible gal... u knew dat i was going out wif him yest n u still come n ask me...,0
don't forget to sign up for the dc walk to end hiv taking place next saturday from 8:00 - 11:00 am. register here: http,1
we sat down and played a little game with the vamps (velociraptors may have been involved) http http,1
about to watch twilight now.. 1 & 3 .. i already saw the 2nd one (backwards right?!) lol,1
"""bryan sophomore mykenzi greenler gets by a redskins defender wednesday in port clinton. the golden bears, the no.... http",1
john kasich looks like sure bet to make cleveland prime-time debate; 8th in new poll http,1
@user the games over so flip it over to sunday night raw to see the undertaker take on john cena,1
@user despite recent performances lets make sure 25k albion fans make amex a total noise cauldron on friday # nonstopsinging,1
"""sun going down over lough erne, beautiful. http",2
"i upload e songs into yahoo briefcase, u go 2 http log in using the socfriends account, go 2 folde mp3 2 download",1
i was just publicly embarrassed by @user he lowered my gucci points by like 2 this friendship may be over,1
los poboycitos debut 2 songs from the forthcoming cd tomorrow on wwoz 90.7 fm new orleans at noon cst.,1
"took me ten clicks to figure out where to early vote in colorado. that site doesn't say what you need to bring. c'mon, @user",0
@user @user boom. take that austin. randi are you wearing your pink shirt tomorrow or dressing for america day?,1
well i guess i'm going to zac brown band at fenway friday. actual lols because i'd never go out of my way for tickets,1
confusion clouds saudi arabia's anti-isil coalition: some key members of the 34-nation anti-isil coalition ann... http,1
@user lmao......hope your enjoying the sun! love you so much :) #proudsoldier camilla parker bowles lol xxx,2
you'll be able to buy 'marvel's ant-man: the art of the movie' slipcase on 4 august 2015. http http,1
"the #moviesyoucantdislike the woman in black, let me in, the pirates of carribean except the 4th installment, the 1st twilight",1
i feel like a kid waiting for christmas when it comes to bike parts i want. please kenda release your honey badger soon.http,1
@user he's calling out the slime in d.c i don't like his support of planned parenthood.. i think he's tax plan may be lax..,0
counting down the days until i see taylor swift on the 21st,2
"""@user hilarious. give the doping convictions, the '99 maillot jaune devolves to the kid to who was 17th at the '99 tour l'avenir""",0
@user and then he'll do dustin johnson things on saturday and sunday. #choke,1
hoping to mate going tuesday! loads of us going to blackpool if u can get the pass on valentine's #priorities http,2
amazon prime deliver on a sunday...just saying...,2
saturday ireland stayed up to see if conor mcgregor will win. sunday greece stayed up to see how much it will lose. #thisisacoup,2
sam ponder is the hottest reporter ever. christian ponder may suck at qb but he gets to go home to that so he still wins.,2
"""robbie keane speaking now: \""""""""we let ourselves down and we let the country down. it wasn't good enough on friday.\"""""""" #rtesoccer""",0
@user and i are hosting a blood drive this wednesday from 3:30-6:30 @ the milan municipal building! http,1
#twins tweets: white sox take a 6-4 lead in the 7th. #mntwins #mlb http,2
they should make february 13th desperation day.,0
"""every time i'm about to spend money, i have to remember janet jackson is coming in january and i need to save""",2
breaking news: i'm going to youmacon with my sister on saturday. i will be dressing up as every character from naruto.,1
"""@user you guys realize that summerslam is this sunday, right?? why does the card have only 4 matches right now?""",0
"who would you rather have as a 5th member: michelle obama, an ewok or the sneezing panda. #iheart5sos",1
sometimes i realise i know all the words to movies. and that those movies mostly have tom cruise in them. i may have had a thing for him.,2
"yeah , that dick in a box video 's been around for a while , but it is still pretty darn funny .",2
the last place i wanna be going is jacksonville tomorrow.... ugh,1
"""@user @user i have a theory. niall will be 1st to tweet. louis, liam &amp; nothing from harry. once the hiatus starts. idk.""",1
"""tickets still available here : http for friday night's party with teengirl fantasy, patten and syracuse.""",1
"""i remember charlie hebdo, the world stood still in a million man march for them. even the nigerian space too joined and forgot our own ills""",2
only two spots remain in my july 26th camera workshop. there's just two hours left to get my amazon prime day... http,1
41 amy schumer quotes to get you through wednesday (she's pretty badass) http http,2
#elizabethpena dead at 55. jan hooks at 57. wtf!!! i'm getting old. stop it.  :ahhh::ahhh::ahhh: http,0
is kanye west really going to run for president? i'm afraid #idiocracy may become a reality sooner than we'd hoped... http,0
"""i bet you on friday, calibraska is going to be trending""",1
@user hey honey may i have a coffe cup with that song? jay-z - can i get a...,2
makin a trip down to see the magic opener tomorrow #yes,1
"""never do business alone again! learn how with women entrepreneurs of oregon at madison's grill on tues, nov 13 http",0
finally got to see the announcement #magic ...very inspiring story to never give up...god will help no matter what the circumstances may be,2
i hope this fever goes away tonight so we don't have to cancel bentley's newborn pics tomorrow. #hopeful,1
@user some acc on twitter which is now suspended claimed tht he'll be killing harry on aug 5 at metlife,0
free beer tasting with stone brewing in oregon this friday! come hang out with me and erin and taste some beers!... http,2
i'm in love with black friday by my man kendrick lamar and j.cole,2
gay marriage fight in kentucky faces moment of truth tuesday: the supreme court ruled against the county clerk... http,1
part of the dluxe team are off to milan tomorrow! feel free to throw out recommendations to us for things to do #milan #thingstodoinmilan,2
still tryin 2 figure out the name of the 1st song de la soul played last night,1
"damnit amazon! when you say you're going to ship something on the 8th, i expect it to ship on the 8th!",0
"...who just endorsed bernie sanders. sad, you guys. http",0
"anyway, sorry for these random tweets about the finder. unfollow for the night. i'll be back to normal sports stuff tomorrow",0
@user ah bet you luv doin broadcastin wi me. all those lassies throwin thur knickas at us. evra mans dream.,2
"so what if donald trump is right on some things? like the old saying goes ""the sun will shine on a dog's ass, occasionally."" ;-)",1
"""our new #woodfire oven ready in the veggie patch #sunday roasts, twilight dinners http",2
teens/kids saying that old dude 'paul mccartney' may have a chance in the music biz! hahaha!!! sooo green these... http,1
september 3rd. the day camila and niall hung out this day will go down in history kids,2
"""@user @user i don't think la mon was an economic or military target. so why did the ira bomb, who were the targets?""",0
@user there is more islam in austria than in saudi arabia and the gulf states. may allah bless these austrian folks.@user,2
refugees seems to be the hot topic atm. but juventus has been involved in humanity for several years. constantly. http,1
i liked a @user video http jay park dancing dougie with prepix outside t.g.i.friday's,2
get ready for jouvert on the road in miami on sat oct 6th central broward regional park hosted by miami broward one host carnival,2
huge thanks to those of you who came out to my photography workshops today at terra nova!,2
"ok all y'all catholics, tomorrow be a holy day of obligation. be sure to get y'all a$$ to mass.",2
i meet u at the sci canteen after my tutorial at 1pm k??,1
dem born venus come born serena on top. blessings on blessings on blessings.... may our children always excel and make us proud #usopen,2
your #saturday #satisfaction with beyonce - irreplaceable (irreemplazable) http #zaterdag #samedi,2
"let me know which games u want me to stream? kz sf, cod ghosts or aw, i am bread, minecraft, devil may cry, dcuo, warframe? #playstation",1
"the only thing crazier than last-gen was 6th-gen. a 4-way console race between sega, nintendo, microsoft &amp; sony. you'll never see that again",2
"""@user so 1st you make up some shit about dissing muslims, now i'm a cunt because i support israel. who am i allowed to support fascist?""",0
"former #mizzou rhp kyle gibson (#twins) will start in the arizona fall league rising stars game on sat, 7pm on mlb tv.",1
i'll watch made in chelsea tomorrow after college to make me happy,2
definitely going to need dunkin tomorrow.,2
murray avoids the sack and run for a 1st down.,1
what these white people at school tomorrow have so much to say about nicki!!!!! #imready,1
@user thanks mike!  although you can't really beat great big beautiful tomorrow:),2
i have lesson till 12pm 2day. join me 4 lunch then we go together loh...,1
"""red sox highlight: jackie bradley jr. hits solo hr, david ortiz with rbi double in 4-run 7th in 7-5 win over phillies (espn)""",1
louisiana gov. bobby jindal on wednesday mocked hillary clinton with a prison joke about the latest developments... http,0
"""we have 3 tickets for the orange conference, fri. 9/11. contact shawn for more info. check out this link. http",1
packing a punch: janet jackson released the album artwork for her upcoming eleventh album unbreakable on thursday http,2
"cardinals try to pick up the pieces against packers: embarrassed on monday night, the arizona cardinals are left... http",0
tennessee vols will be the 2nd best team ole miss has played this season,2
paul mccartney's 70th birthday is tomorrow.  we must get it to trend! :),2
"""paul dunne is 14/1 to win the open tomorrow what do your followers think on his chances @user if not then who ???""",1
oh man little shop of horros is weird and awesome ...,2
this was probably the best rowdy roddy piper thing ever - living in alcatraz before fighting hulk hogan http via,2
and they are praying towards the sun as it sets while they are in jerusalem! so technically incorrect!,0
"""hello @user is it true that george osborne is visiting/speaking on friday lunch time?""",1
@user i look at his past record 2 n it's awful nearly got barca relegated nearly finished 5th wif bayern b4 he got sacked,1
"""i liked a @user video http sibling-wed game with scott and chris evans, part 2""",2
"on august 3rd, bobby jindal cancelled his state's contract with planned parenthood.  the people, under satanic... http",1
@user it may have been sent through google+,1
@user you wanna replace ice cube with ashton kutcher in friday? let me hear you....,1
kane just asked me for the 3rd time if i had fun run,2
tens of thousands of people marched though taipei on saturday to push for the legalisation of same-sex marriage ... http,1
"i saw this during the 1st season of game of thrones, so it's not technically their 1st kiss #bb17",1
@user i've been watching seinfeld since like the 5th grade,2
school just isn't happening tomorrow,0
polar dust is hitting black dahlia in boksburg on the 10th of november. click here for event details: http,1
"""madrid manager carlo ancelotti admits he is keen to return to the """"""""sporting paradise"""""""" which is the premier league one day. sun""",2
what shall i watch today? my dear anna kendrick in 50/50? raquel in one millions years bc? or sly in over the top? all would be 1st times.,1
"""tomorrow in marca: headline """"""""arbeloa doesn't want ancelotti to coach him"""""""" http",0
"i may just keep with at&amp;t, sprint is to much , and t-mobile is up in the air for right now.",1
"hi, spotted you at the canteen just now but you were with friends so didn't bother to call out to you.",1
@user you and i may disagree on islam dear @user but you have my 100% support.,1
let the champions converge! its time for sunday oliseh to prove his mettle as the new coach of the super eagles... http,2
start my new job saturday thank god that come in fast cause nike was way too unorganized for me i wasn't fucking with it.,1
i'm missing vcu's 1st scrimmage against vuu to study for an exam. apparently #havoc is here: 53-13 vcu up in just the 1st qtr. #damn,0
#news on his visit to madrid last friday david cameron was clear he wanted a united spain: the statement made ... http,2
"rave reviews...book now!      sat 3rd, 7:30, the cabinet maker's daughter at shaftesbury arts centre. spread the word! http",1
"@user @user dear david, i hope erdogan's mentors won't translate into the turkish ,otherwise he may use it against egpytian leader :)",0
"""today's header: 2 years ago today, prince george was born, son of the duke and suchess of cambridge &amp; 3rd in line to the throne #dailyheader""",1
did i just see what i think i did on @user real madrid signed a 7th old? #wow,1
how ironic is it that senior year starts tomorrow and never grow up by taylor swift just started playing on shuffle,2
tomorrow weather goin be the same as today. everybody just come to school nekkid.,1
hey... are you going to quit soon? xuhui and i working till end of the month,1
@user for me?and a nissan titan?its got to be loaded. and i got to have a sun roof. and i want a black or white one.,1
photo: scinerds: sharpening up jupiter amazing image of jupiter taken in infrared light on the night of aug.... http,1
monroe bound tomorrow! it's a must leave ruston for a day,2
sky picture of the day! #sky #clouds #nature #outside #sun #day #nofilter #instagood http,1
"""@user on sunday, the final chapter to the biggest lopsided rivalry is written. all hail brock lesnar! http",2
"""how about the @user gettin some recognition 10/10/2011 the lions play on \""""""""monday night football\""""""""""",1
"its #freddiemercury's 69th birthday! many of you may have seen this, here's a rare pic of him with michael jackson! http",2
get your ticket for a detroit red wings bus trip on march 22nd against the dallas stars. http,1
"""\""""""""well that's it, the very last one. that may stop you.\"""""""" - the lorax""",1
start of the 3rd and murray continues to race through his service games. bellucci not looking as dangerous as he was in the 1st set #usopen,1
idk how i feel about the kandi factory. kinda cheesy? yeah. this was a bad first episode. not good enough to be a sunday night show.,0
b2st's current nominated position for mama 2012 best male group (5th place) best global group (4th place) artist of the year (8th place),1
@user and tonight featured david bowie &amp; rightly so. think they may have remade original #thesnowman &amp; he didn't feature.,1
this booth had a sign that said frank ocean may have disappointed you but we promise we won't lmaoooo,0
"come out and join us for the sia trek or treat, october 27th! http it's a fundraiser for the safe house!",1
"""the white sox say mike olt is expected to join the team """"in the coming days."""" sox back here against the indians on monday.""",2
"obama's doj record on protecting voting rights has been just abysmal: was timid on sec. 5, few sec. 2 lawsuits, now no 14th amendment claims",1
no nid to studee cos u chose pass fail!,0
9th day of continuous shelling of baba amr http #syria,1
im a west aussie too and i may seem spastic for not getting it ???,0
"alright, if my daughter keeps singing avril just to annoy me, i may be forced to retaliate.",0
"@user i was supposed to go to the 30 rock on monday so i could buy some nbc stuff, but my brothers were tired and we had to go home :(",0
@user are you gonna be in disney world for star wars weekends again in may? please say yes.,2
just finished the paper needed for tomorrow's exams. i think i deserve to watch an episode of game of thrones. i just do. it's only fair.,2
cheapest ticket available to watch el clasico at the bernabeu in march is 600 euros! someone is having a laugh..,1
"""green bay packers at the espy awards: july 11, 2012 http 3 of my favorite people !""",2
i'm in shock that tegan is going training tomorrow,0
alright watching monday night raw neville vs seth rollins for the title neville had then after the three count rollins put his foot on the,1
@user @user aaah ...1st fixture list i saw earlier had valencia and sevilla in the same half as atleti ...must've been wrong,0
@user it ends with star wars in december,2
"""i am almost finished with """"twilight's tomorrow""""! if i break your heart with the ending it means you lived the book. #amwriting #livethebook""",2
"@user - c'mon, stick around. it'll about to get ""game of thrones"" level bloody on here.",2
"""have you participated yet ? #afriendlikeoyo contest in on at @user  moto g (3rd gen), oyo vouchers and shopping vouchers to be won!""",2
get your tickets to see seinfeld http he can still make you laugh.  he's performing next friday! http,2
lolol that @user just pulled up to my house blasting great big beautiful tomorrow. love this guy.,2
taken 2 comes out friday and the afghans will have it saturday guaranteed,1
hip hop fans! #talibkweli - idle warship with #res this fri  @ adrienne arsht center for the performing arts http,1
"""why is everyone tweeting about northglenn and the game tomorrow. niggas, idgaf! i graduated! fuck that school and all the fags that go there""",0
@user watch bbc next monday to learn the dark secret of @user strategy to exit the banking market. 99% of loans in default!? #really,1
4 tasty hoops matchups tonight 1. san diego state @ new mexico 2. marshall @ west virginia 3. st. joe @ xavier 4. wichita st @ uni,1
"nah. i'm not arguing about it. listen to ""mariah carey"" right now, bruh.  http",2
jungle island makes good on $2 million payment: jungle island made good wednesday on its promise to the miami ci... http,1
"""@user then ur not watching. was in every show, every night, every day last week except for friday. took vacation to host miss teen usa""",1
reminder that today is the final day to signup for knollwood's michelob open happening tomorrow (@user $60 for members &amp; $80 for non-members,1
happy 11th yr preaching anniversary to a mighty man of valor @user excited about your next dimension!!! love you!,2
congrats to ryan braun on setting the franchise mark for career home runs.  congrats also to k-rod for his 30th save of the season.,2
"@user im from south africa and will be leaving the states on the 5th  of nov, really wanna see jb!!! life would be perfect then!",2
unexpected development-- saw ant-man on saturday night in london. it was surprisingly charming. i actually quite enjoyed it.,2
"""i can't wait to watch the news tomorrow"""" last night the crazy ignorant over arrogant kanye west speaks out crazy as always """" abc broadcaster""",1
@user rained out. dh tomorrow at the red sox,1
"""today in dubai, dance studios jlt celebrated it's 1st anniversary and the international women's day, 8th of march,... http",2
@user just went to hmv and meek mills album don't come out till monday #pissed #dreamsandnightmares #dreamsandnightmares,0
"there's a petition to the obama administration to make beyonce's birthday a national holiday. i signed, so can you http",2
@user @user #askanimeltd do you hope for a season 3/2nd movie for haruhi suzumiya? were you surprised with how naruto ended?,1
force friday and labor day have nothing to do with jesus!  http,1
"""@user omg. dude tomorrow, you and 1d will be breathing the same air. get a jar and get as much of the air as possible.""",2
@user then you would be so good that they would ask you to be there 5th member and you would mend there broken hearts after zayn left,1
tuesday class at 4:30 pm...yoga for every body; perfect end of first day of school! http,2
great practice session with the @user boys can not wait for friday with @user & sunday in leicester square theatre!!,2
it's going to be a sad day in port charles tomorrow! @user @user #jasonmorgan #stonecold,0
@user you wouldn't go near curtis's at the moment would you. i can't imagine irish cav will still be fav by the off tomorrow,1
@user you are seeing madonna in september my date is october 3 and i cannot wait! it is going to be the highlight of my year!,2
"""the """"somebody talk"""" in rising sun literally brought kpop from the brink of death""",2
"""pearl jam's 2000 european tour ended in tragedy on june 30, with an accident at the roskilde festival in denmark.... http",0
"saturday night live is going to have to find a new actress to play sarah palin, she's aged too much for tina fey to play her now.",0
still not over how nicki snapped like a 12th grader on their last day of high school,1
@user juventus on the 15th? that's my birthday night sorted!,2
"ryan reynolds may be back for a prequel or sequel to safe house, with or without denzel washington. script is in the works.",1
"@user it's cool, the less recognition we get, the more we win. i'll take that....all the way to n.o. in february.",2
"""you may have the key to your girlfriend's heart, but chuck norris has the key to her back door.""",1
i'm really hoping seth rollins finds a way to win on sunday. i don't want to see cena reign #16. no thanks.,2
"""hey sugar junkies! don't miss our sugar blues workshop with abbi miller holistic nutrition + yoga on tuesday,... http",2
"""our candlelight yoga class is tomorrow at 5:45 pm. if you can't make it, click the link for more upcoming classes! http",1
hmmm... mayb i go ur hse and get from u lor...,1
"hey xin... sorry, traffic jam... i'm near sch but stuck in jam...",0
@user the whole world will be watching tomorrow. and you have a decision to make. will you accept seth rollins title for title match?,1
can't wait to see paper towns tomorrow with @user,2
"""if you're going to lolla next friday and seeing a headliner other than paul mccartney, i will have no respect in your opinion of music""",0
"""what time e-shop starts monster hunter 4g dl? tomorrow, capcom tv starts from 6 am. is it the time to open?""",1
i may not be a huge u2 fan but bono's mullet in the 80s was superb!,2
"nta viewers 7:00am on other tues 10,000 the viewers on this tues 7:00 50,000000",1
"hi.. sorry i've sth on, i g? back first. take a good rest",2
"""it doesn't look good for the rest of the day. rain coming down from scotland. if you're going out today, wrap up http",0
"""on the bright side, if selena's greatest hits album thing is actually coming out on november 24th, i already know what to ask for my bday""",2
@user my friend and i worked on the deck. he got 23rd playing coiling oracle which i recommend. http,2
"""live tweeting thursday continues with nirvana's next album, """"nevermind."""" let's go! #nirvana #nevermind #livetweetingthursday""",2
mark cuban: apple tv is a pipe dream and why the hdnet founder thinks that may be a good thing (mike shields/adw... http,2
tomorrow is my last day waking up at 5:30 in the morning to work at dunkin and i couldn't be happier,2
"""j'regarde des infos sur ragnarok (le film) &amp;bon: """"thor will make it out of the third movie[..]loki, on the other hand may not be so lucky.""""""",1
"late halloween party next saturday & going as thriller michael jackson, is it to controversial to hold a baby doll too?",1
@user i tweeted the exact same pic on saturday lol; was down there for the patriots game,1
@user wrestling guru @user tells us why rousey may not be the best ufc fighter ever http @user,1
"""sicily may form grand coalition, italian udc party leader: (agi) rome - on monday rocco buttiglione, the leader ... http",1
@user lit my mum 'kerry the louboutins i wonder how many willam owns!!! look kerry warner wednesday!',2
@user i have lots of spare jars. marmalade is the one 'jam' g&i have not yet made. so glad u found ash wed easy & uplifting.,2
"""not at all happy that we can't play fall ball on saturday, i always look forward to the green bay fall ball team's games, really bummed out""",0
@user i encountered a problem with my real madrid jersey and was wondering if you may help.,1
@user omg yes!! then i'll be in milan for my birthday on the 5th!!,2
"good night out with the boys,party bus down town tomorrow n osu saturday #cantwait",2
"""@user you never know with big brother that may have changed the rules expect the unexpected #bb17""",1
"""thank you for knowing what will keep this nation secure, scott walker. http",2
anyone seen these? just stumbled across them on amazon prime. looks like i may have just planned out my friday night. http,2
seth rollins probably grew up watching sting (friday night channel 5 in black &amp; white) &amp; now he's wrestling him for the wwe title,1
"""yakub, the lone death row convict in the mumbai blasts case, was hanged in nagpur central prison on thursday.  http",1
anyone can come over to my house on october 19th and watch harry potter deathly hollows pt. 1 and 2 as long as you bring a smile,2
"""(yo, that trump gun control tweet circulating is from january, just after the charlie hebdo attack)""",1
sbnationfantasy brady in the pouring rain tonight or russell wilson in the friendly ed jones dome sunday?,1
lady cougars soccer up 2-0 vs milan on goals by @user and @user 30 minutes left in the 1st half,1
@user today was a jay-z type of the day. who knows what tomorrow will bring?,2
"""how are these fools talking about \""""niners are the best team in the nfc\"""".last time i checked, the giants shat on them. held them to fg in 4th""",0
"@user if the scotus decided that the 14th a gave a muslim woman the right to no longer wear a head scarf, or that marriage",1
"""jessica is bringing me dunkin tomorrow, who's the real mvp?""",2
#nowplaying linkin park - lost in the echo. i probably haven't listened to them since the 5th grade but this song is actually pretty good.,2
"""dang it i still need to make a folder of all my favorite pics of naruto, yibo, and bambam... i'll do it tomorrow while finishing jail.""",2
@user nba league pass is free till the 6th,1
"""#cardinals make up for lousy pass d with tough run defense. they are 3rd in nfl, allowing 75.8 rushing yards per game.""",1
i think it got eaten by a grue.- pc friday - diablo iii (ptr patch 1.05) | http http,1
just found out i'm graduating may 30th at the comcast center,2
#dailydouble reminder! liam's on a friday night double @ 11/4. get it here &gt;&gt;&gt;http http,1
"""@user 2nd half in @user match with pires: he takes me out from behind, only yellow card of game. 10\"""""""" scar still proud on calf""",2
